# บ้านไท ฮาร์ดแวร์ Shopee · 687 รายการ · อัปเดต 2026-09-06 · ไม่มีราคา/สต๊อก · ลิงก์=shopee.co.th/product/54723061/<id>
id	ชื่อสินค้า	หมวด	หมวดย่อย	แบรนด์	ตัวเลือก
27752262255	(1แผง) กุญแจระบบลูกปืน AMAZON ทั้งแบบคอสั้น และคอยาว กุญแจล็อคบ้าน แม่กุญแจ กุญแจล็อคประตู ดอกกุญแจเปิดขวดได้ ​	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		50มิล/คอสั้น / 50มิล/คอยาว / 35มิล/คอสั้น / 35มิล/คอยาว / 40มิล/คอสั้น / 40มิล/คอยาว / 45มิล/คอสั้น / 45มิล/คอยาว
25682205447	(1แผง) กุญแจระบบลูกปืน LAMY คล้อง ล็อคประตู กุญแจบ้าน กุญแจแบบ คอสั้น คอยาว ป้องกันกุญแจผี คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Lamy(ลามี่)	50mmคอสั้น/1แผง / 40mmคอยาว/1แผง / 45mmคอยาว/1แผง / 50mmคอยาว/1แผง / 40mmคอสั้น/1แผง / 45mmคอสั้น/1แผง
29802791752	(1แผง) กุญแจสปริงทองเหลือง LAMY คล้อง ล็อคประตู กุญแจบ้าน กุญแจแบบ คอสั้น คอยาว ป้องกันกุญแจผี คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Lamy(ลามี่)	38mmคอสั้น/1แผง / 50mmคอสั้น/1แผง / 25mmคอยาว/1แผง / 32mmคอยาว/1แผง / 38mmคอยาว/1แผง / 50mmคอยาว/1แผง / 25mmคอสั้น/1แผง / 32mmคอสั้น/1แผง
21004602841	กุญแจลิ้นชัก สีเงิน/ทอง กุญแจล็อคลิ้นชัก ล็อคตู้บานเลื่อน กุญแจตู้ ล็อกลิ้นชัก	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Royal(รอยัล)	Excel 889 เงิน / Royal 708 ทอง
24132258559	**ยกกล่อง12ชุด** สายยูมิล C.R.C. 3 ตอน 115มิล เหล็กชุบ ไม่ขึ้นสนิม สายยูเหล็ก สายยู เหล็กหนาแข็งแรง มี 3 สี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		สีรมดำ/12ชุด / สีรมดำลายคราม/12ชุด / สีบรอนซ์/12ชุด
29752900616	**ยกกล่อง12ชุด** สายยูเหล็กชุบโครเมี่ยม ตราจิงโจ้งสามดาว สายยูเหล็กคล้องกุญแจ เหล็กชุบ ไม่ขึ้นสนิม เหล็กหนาแข็งแรง	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Kangaroo(จิงโจ้)	55มิล/12ชุด / 75มิล/12ชุด / 95มิล/12ชุด / 115มิล/12ชุด
29752784387	**ยกกล่อง12แผง** กุญแจระบบลูกปืน LAMY คล้อง ล็อคประตู กุญแจบ้าน กุญแจแบบ คอสั้น คอยาว ป้องกันกุญแจผี คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Lamy(ลามี่)	50mmคอยาว/12แผง / 40mmคอสั้น/12แผง / 45mmคอสั้น/12แผง / 50mmคอสั้น/12แผง / 40mmคอยาว/12แผง / 45mmคอยาว/12แผง
27752791128	**ยกกล่อง12แผง** กุญแจสปริงทองเหลือง LAMY คล้อง ล็อคประตู กุญแจบ้าน กุญแจแบบ คอสั้น คอยาว ป้องกันกุญแจผี คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู	Lamy(ลามี่)	38mmคอยาว/12แผง / 50mmคอยาว/12แผง / 25mmคอสั้น/12แผง / 32mmคอสั้น/12แผง / 38mmคอสั้น/12แผง / 50mmคอสั้น/12แผง / 25mmคอยาว/12แผง / 32mmคอยาว/12แผง
25479793565	**ยกกล่อง 24 ชุด** สายยูประกับ(แบบแผง) SUN SUN หูสายยูหนา สายยูหูช้าง ห่วง สายยูประกบคู่หนา อุปกรณ์ประตู สายยูคล้องกุญ	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		ชุบโครเมี่ยม/24ชิ้น / รมดำ/24ชิ้น
26002972997	**ยกกล่อง6ชิ้น** กุญแจ​ทองเหลือง ​ตรา​สาม​ห่วง ระบบสปริง คล้อง ล็อคประตู กุญแจบ้าน กุญแจแบบ คอยาว ป้องกันกุญแจผี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		50mmคอยาว/6ชิ้น / 25mmคอยาว/6ชิ้น / 32mmคอยาว/6ชิ้น / 38mmคอยาว/6ชิ้น
29853176596	**ยกกล่อง6ชิ้น** กุญแจระบบลูกปืน Fion ฟีออน กุญแจแขวน ระบบลูกปืน LPG คอสั้น/คอยาว 35 mm - 50 mm.	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		40.มมคอสั้น/6ชิ้น / 45.มมคอสั้น/6ชิ้น / 50.มมคอสั้น/6ชิ้น / 35.มมคอยาว/6ชิ้น / 40.มมคอยาว/6ชิ้น / 45.มมคอยาว/6ชิ้น / 50.มมคอยาว/6ชิ้น / 35.มมคอสั้น/6ชิ้น
27952262147	**ยกกล่อง6แผง** กุญแจระบบลูกปืน AMAZON ทั้งแบบคอสั้น และคอยาว กุญแจล็อคบ้าน แม่กุญแจ กุญแจล็อคประตู ดอกกุญแจเปิดขวดได้ ​	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		40มิล/คอสั้น / 40มิล/คอยาว / 45มิล/คอสั้น / 45มิล/คอยาว / 50มิล/คอสั้น / 50มิล/คอยาว / 35มิล/คอสั้น / 35มิล/คอยาว
24182266022	**ยกกล่อง** สายยูมิล C.R.C. เคลือบสีบรอนซ์ (2ตอน) เหล็กชุบ ไม่ขึ้นสนิม สายยูเหล็ก สายยู เหล็กหนาแข็งแรง	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	กุญแจ-สายยู		55มิล 2โหล/กล่อง / 75มิล 2โหล/กล่อง / 95มิล 1โหล/กล่อง / 115มิล 1โหล/กล่อง
24781602784	(1ชิ้น) กลอนเหล็ก OWCO 4นิ้ว และ 6นิ้ว กลอนประตู กลอนเหล็ก กลอนติดหน้าต่าง ตัวเรียบ ไม่มีลาย คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	บานพับ-กลอน-มือจับ-กันชน	Owco(โอวโค่)	4นิ้ว/ชุบโครเมี่ยม / 4นิ้ว/รมดำ / 6นิ้ว/ชุบโครเมี่ยม / 6นิ้ว/รมดำ
27501306476	(1ชิ้น) มือจับบัวใหญ่ รุ่น 898 BS รมดำ/ชุบโครเมี่ยม มือจับประตู หน้าต่าง มือจับบัว แข็งแรง คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	บานพับ-กลอน-มือจับ-กันชน		รมดำ/1ชิ้น / สีโครเมี่ยม/1ชิ้น
29103439066	(1ชุด) กันชนประตูแม่เหล็ก รุ่น MC01 สีขาว สำหรับประตู หน้าต่าง ตู้ ไม่เป็นสนิม ไม่บิด ไม่งอ คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	บานพับ-กลอน-มือจับ-กันชน		
25281976287	(1ชุด) ชุดขอสับเตียง 5นิ้ว ราชาใหญ่ บานพับเตียง ใช้เป็น เหล็กต่อ ตัวยึด ยึดมุม เหล็กต่อเตียง คุณภาพดี	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	บานพับ-กลอน-มือจับ-กันชน		
29850470189	(1ชุด) บู๊ทประตูเหล็ก ขนาด (1/2)4 หุน - 2นิ้ว บู๊ทเหล็ก บู๊ทประตู ราคาถูก คุณภาพดี ทนทาน แข็งแรง	กุญแจ-บานพับ-อุปกรณ์ประตูหน้าต่าง	บานพับ-กลอน-มือจับ-กันชน		1.1/4 นิ้ว / 1.1/2 นิ้ว / 2 นิ้ว / 1/2(4หุน) / 5/8(5หุน) / 3/4(6หุน) / 1 นิ้ว
